id,molecule_name,atom_index_0,atom_index_1,type,scalar_coupling_constant
3180740,dsgdb9nsd_092541,15,4,1JHC,92.6598
3180741,dsgdb9nsd_092541,15,6,3JHC,3.6852699999999996
3180742,dsgdb9nsd_092541,16,1,3JHC,4.70907
3180743,dsgdb9nsd_092541,16,3,2JHC,4.57865
3180744,dsgdb9nsd_092541,16,4,3JHC,2.1907900000000002
3180745,dsgdb9nsd_092541,16,6,1JHC,85.4096
3180746,dsgdb9nsd_092541,16,7,2JHC,4.68447
3180747,dsgdb9nsd_092541,16,8,3JHC,0.282773
3180748,dsgdb9nsd_092541,16,17,3JHH,3.80821
3180749,dsgdb9nsd_092541,17,0,3JHC,4.85098
3180750,dsgdb9nsd_092541,17,1,2JHC,-2.21431
3180751,dsgdb9nsd_092541,17,3,3JHC,0.327803
3180752,dsgdb9nsd_092541,17,6,2JHC,1.1641
3180753,dsgdb9nsd_092541,17,7,1JHC,73.7835
3180754,dsgdb9nsd_092541,17,8,2JHC,-2.16325
3180755,dsgdb9nsd_092541,17,18,3JHH,11.5506
3180756,dsgdb9nsd_092541,17,19,3JHH,2.9498
3180757,dsgdb9nsd_092541,17,20,3JHH,3.9189199999999995
3180758,dsgdb9nsd_092541,18,1,3JHC,0.726445
3180759,dsgdb9nsd_092541,18,6,3JHC,2.96466
3180760,dsgdb9nsd_092541,18,7,2JHC,-2.59659
3180761,dsgdb9nsd_092541,18,8,1JHC,90.5981
3180762,dsgdb9nsd_092541,18,19,2JHH,-10.9204
3180763,dsgdb9nsd_092541,18,20,2JHH,-11.7849
3180764,dsgdb9nsd_092541,19,1,3JHC,1.5235100000000001
3180765,dsgdb9nsd_092541,19,6,3JHC,7.20368
3180766,dsgdb9nsd_092541,19,7,2JHC,-1.66775
3180767,dsgdb9nsd_092541,19,8,1JHC,82.3561
3180768,dsgdb9nsd_092541,19,20,2JHH,-12.0095
3180769,dsgdb9nsd_092541,20,1,3JHC,8.43624
3180770,dsgdb9nsd_092541,20,6,3JHC,0.662719
3180771,dsgdb9nsd_092541,20,7,2JHC,-1.42858
3180772,dsgdb9nsd_092541,20,8,1JHC,79.7309
3187952,dsgdb9nsd_092689,9,0,1JHC,86.301
3187953,dsgdb9nsd_092689,9,1,2JHC,-4.14887
3187954,dsgdb9nsd_092689,9,2,3JHC,3.19541
3187955,dsgdb9nsd_092689,9,10,2JHH,-11.4053
3187956,dsgdb9nsd_092689,9,11,2JHH,-11.1675
3187957,dsgdb9nsd_092689,9,12,3JHH,10.5895
3187958,dsgdb9nsd_092689,10,0,1JHC,80.89699999999999
3187959,dsgdb9nsd_092689,10,1,2JHC,3.16173
3187960,dsgdb9nsd_092689,10,2,3JHC,1.00942
3187961,dsgdb9nsd_092689,10,11,2JHH,-11.8476
3187962,dsgdb9nsd_092689,10,12,3JHH,2.01516
3187963,dsgdb9nsd_092689,11,0,1JHC,85.0883
3187964,dsgdb9nsd_092689,11,1,2JHC,-4.33195
3187965,dsgdb9nsd_092689,11,2,3JHC,8.79918
3187966,dsgdb9nsd_092689,11,12,3JHH,3.6933800000000003
3187967,dsgdb9nsd_092689,12,0,2JHC,0.351647
3187968,dsgdb9nsd_092689,12,1,1JHC,90.5482
3187969,dsgdb9nsd_092689,12,2,2JHC,1.9380000000000002
3187970,dsgdb9nsd_092689,12,3,3JHC,1.4661899999999999
3187971,dsgdb9nsd_092689,12,6,3JHC,0.339356
3187972,dsgdb9nsd_092689,12,13,3JHH,3.25789
3187973,dsgdb9nsd_092689,12,14,3JHH,10.6358
3187974,dsgdb9nsd_092689,13,0,3JHC,0.21324099999999999
3187975,dsgdb9nsd_092689,13,1,2JHC,1.7753299999999999
3187976,dsgdb9nsd_092689,13,2,1JHC,82.4649
3187977,dsgdb9nsd_092689,13,3,2JHC,-5.13232
3187978,dsgdb9nsd_092689,13,4,3JHC,5.1582099999999995
3187979,dsgdb9nsd_092689,13,14,2JHH,-15.9356
3187980,dsgdb9nsd_092689,13,15,3JHH,5.746980000000001
3187981,dsgdb9nsd_092689,14,0,3JHC,4.1195
3187982,dsgdb9nsd_092689,14,1,2JHC,-3.34535
3187983,dsgdb9nsd_092689,14,2,1JHC,84.2985
3187984,dsgdb9nsd_092689,14,3,2JHC,-5.05291
3187985,dsgdb9nsd_092689,14,4,3JHC,4.93228
3187986,dsgdb9nsd_092689,14,15,3JHH,2.16764
3187987,dsgdb9nsd_092689,15,1,3JHC,4.4169
3187988,dsgdb9nsd_092689,15,2,2JHC,5.44672
3187989,dsgdb9nsd_092689,15,3,1JHC,120.184
3187990,dsgdb9nsd_092689,15,4,2JHC,-1.3054299999999999
3187991,dsgdb9nsd_092689,15,5,3JHC,6.628589999999999
3187992,dsgdb9nsd_092689,15,6,3JHC,9.75094
3187993,dsgdb9nsd_092689,16,3,3JHC,5.98505
3187994,dsgdb9nsd_092689,16,4,2JHC,-6.25252
3187995,dsgdb9nsd_092689,16,5,1JHC,89.8117
3187996,dsgdb9nsd_092689,16,6,3JHC,1.82597
3187997,dsgdb9nsd_092689,16,17,2JHH,-17.2799
3187998,dsgdb9nsd_092689,16,18,2JHH,-10.6314
3187999,dsgdb9nsd_092689,17,3,3JHC,5.9615
3188000,dsgdb9nsd_092689,17,4,2JHC,-6.3461099999999995
3188001,dsgdb9nsd_092689,17,5,1JHC,87.4598
3188002,dsgdb9nsd_092689,17,6,3JHC,1.86932
3188003,dsgdb9nsd_092689,17,18,2JHH,-11.0387
3188004,dsgdb9nsd_092689,18,3,3JHC,5.80272
3188005,dsgdb9nsd_092689,18,4,2JHC,-1.9944
3188006,dsgdb9nsd_092689,18,5,1JHC,82.4683
3188007,dsgdb9nsd_092689,18,6,3JHC,7.50661
3190876,dsgdb9nsd_092749,9,0,1JHC,84.5722
3190877,dsgdb9nsd_092749,9,1,2JHC,-5.00368
3190878,dsgdb9nsd_092749,9,2,3JHC,5.4223300000000005
3190879,dsgdb9nsd_092749,9,8,3JHC,2.06393
3190880,dsgdb9nsd_092749,9,10,2JHH,-11.1537
3190881,dsgdb9nsd_092749,9,11,2JHH,-15.7889
3190882,dsgdb9nsd_092749,10,0,1JHC,83.9905
3190883,dsgdb9nsd_092749,10,1,2JHC,-2.6520599999999996
3190884,dsgdb9nsd_092749,10,2,3JHC,6.27318
3190885,dsgdb9nsd_092749,10,8,3JHC,8.01573
3190886,dsgdb9nsd_092749,10,11,2JHH,-11.3977
3190887,dsgdb9nsd_092749,11,0,1JHC,84.759
3190888,dsgdb9nsd_092749,11,1,2JHC,-5.44465
3190889,dsgdb9nsd_092749,11,2,3JHC,6.45811
3190890,dsgdb9nsd_092749,11,8,3JHC,2.6124
3190891,dsgdb9nsd_092749,12,0,3JHC,9.5969
3190892,dsgdb9nsd_092749,12,1,2JHC,-2.29038
3190893,dsgdb9nsd_092749,12,2,1JHC,113.876
3190894,dsgdb9nsd_092749,12,3,2JHC,5.08782
3190895,dsgdb9nsd_092749,12,4,3JHC,7.34738
3190896,dsgdb9nsd_092749,12,8,3JHC,8.714269999999999
3190897,dsgdb9nsd_092749,12,13,3JHH,6.5662
3190898,dsgdb9nsd_092749,12,14,3JHH,2.41782
3190899,dsgdb9nsd_092749,13,1,3JHC,5.97703
3190900,dsgdb9nsd_092749,13,2,2JHC,-5.72317
3190901,dsgdb9nsd_092749,13,3,1JHC,85.63799999999999
3190902,dsgdb9nsd_092749,13,4,2JHC,-4.09045
3190903,dsgdb9nsd_092749,13,6,3JHC,5.93208
3190904,dsgdb9nsd_092749,13,14,2JHH,-15.8008
3190905,dsgdb9nsd_092749,13,15,3JHH,3.45381
3190906,dsgdb9nsd_092749,14,1,3JHC,5.588419999999999
3190907,dsgdb9nsd_092749,14,2,2JHC,-5.7704699999999995
3190908,dsgdb9nsd_092749,14,3,1JHC,85.0983
3190909,dsgdb9nsd_092749,14,4,2JHC,-3.62574
3190910,dsgdb9nsd_092749,14,6,3JHC,2.7443
3190911,dsgdb9nsd_092749,14,15,3JHH,9.638
3190912,dsgdb9nsd_092749,15,2,3JHC,1.50793
3190913,dsgdb9nsd_092749,15,3,2JHC,-2.28946
3190914,dsgdb9nsd_092749,15,4,1JHC,88.0303
3190915,dsgdb9nsd_092749,15,6,2JHC,1.12896
3190916,dsgdb9nsd_092749,15,7,3JHC,3.4372800000000003
3190917,dsgdb9nsd_092749,15,16,3JHH,1.7110400000000001
3190918,dsgdb9nsd_092749,15,17,3JHH,3.1457599999999997
3190919,dsgdb9nsd_092749,16,3,3JHC,8.27107
3190920,dsgdb9nsd_092749,16,4,2JHC,-1.13494
3190921,dsgdb9nsd_092749,16,6,3JHC,0.312732
3190922,dsgdb9nsd_092749,17,3,3JHC,1.27529
3190923,dsgdb9nsd_092749,17,4,2JHC,3.0348900000000003
3190924,dsgdb9nsd_092749,17,6,1JHC,113.929
3190925,dsgdb9nsd_092749,17,7,2JHC,-1.2293
3190926,dsgdb9nsd_092749,17,8,3JHC,9.10032
3190927,dsgdb9nsd_092749,17,18,3JHH,7.743510000000001
3190928,dsgdb9nsd_092749,18,1,3JHC,4.9114
3190929,dsgdb9nsd_092749,18,4,3JHC,10.3221
3190930,dsgdb9nsd_092749,18,6,2JHC,-0.969944
3190931,dsgdb9nsd_092749,18,7,1JHC,117.90899999999999
3190932,dsgdb9nsd_092749,18,8,2JHC,6.47772
3190933,dsgdb9nsd_092749,18,19,3JHH,7.34381
3190934,dsgdb9nsd_092749,18,20,3JHH,2.79635
3190935,dsgdb9nsd_092749,19,0,3JHC,5.97826
3190936,dsgdb9nsd_092749,19,1,2JHC,-4.9807
3190937,dsgdb9nsd_092749,19,2,3JHC,5.6353599999999995
3190938,dsgdb9nsd_092749,19,6,3JHC,6.7218
3190939,dsgdb9nsd_092749,19,7,2JHC,-4.92295
3190940,dsgdb9nsd_092749,19,8,1JHC,85.0205
3190941,dsgdb9nsd_092749,19,20,2JHH,-17.4839
3190942,dsgdb9nsd_092749,20,0,3JHC,0.8859670000000001
3190943,dsgdb9nsd_092749,20,1,2JHC,-7.282430000000001
3190944,dsgdb9nsd_092749,20,2,3JHC,4.3426
3190945,dsgdb9nsd_092749,20,6,3JHC,4.51884
3190946,dsgdb9nsd_092749,20,7,2JHC,-5.9205
3190947,dsgdb9nsd_092749,20,8,1JHC,83.4401
3218382,dsgdb9nsd_093441,9,0,1JHC,86.0711
3218383,dsgdb9nsd_093441,9,1,2JHC,-2.1754599999999997
3218384,dsgdb9nsd_093441,9,2,3JHC,2.3206700000000002
3218385,dsgdb9nsd_093441,9,7,3JHC,2.0502599999999997
3218386,dsgdb9nsd_093441,9,10,2JHH,-11.3969
3218387,dsgdb9nsd_093441,9,11,2JHH,-11.5399
3218388,dsgdb9nsd_093441,9,12,3JHH,11.9072
3218389,dsgdb9nsd_093441,10,0,1JHC,82.6272
3218390,dsgdb9nsd_093441,10,1,2JHC,-1.30966
3218391,dsgdb9nsd_093441,10,2,3JHC,2.00461
3218392,dsgdb9nsd_093441,10,7,3JHC,8.03994
3218393,dsgdb9nsd_093441,10,11,2JHH,-11.58
3218394,dsgdb9nsd_093441,10,12,3JHH,3.83715
3218395,dsgdb9nsd_093441,11,0,1JHC,85.4172
3218396,dsgdb9nsd_093441,11,1,2JHC,-0.8901469999999999
3218397,dsgdb9nsd_093441,11,2,3JHC,8.42398
3218398,dsgdb9nsd_093441,11,7,3JHC,1.69934
3218399,dsgdb9nsd_093441,11,12,3JHH,3.17747
3218400,dsgdb9nsd_093441,12,0,2JHC,-2.506
3218401,dsgdb9nsd_093441,12,1,1JHC,79.6121
3218402,dsgdb9nsd_093441,12,2,2JHC,1.60885
3218403,dsgdb9nsd_093441,12,3,3JHN,2.9381
3218404,dsgdb9nsd_093441,12,7,2JHC,-2.37431
3218405,dsgdb9nsd_093441,12,8,3JHN,1.13876
3218406,dsgdb9nsd_093441,12,13,3JHH,3.6306599999999998
3218407,dsgdb9nsd_093441,12,14,3JHH,1.39693
3218408,dsgdb9nsd_093441,13,0,3JHC,6.16961
3218409,dsgdb9nsd_093441,13,1,2JHC,1.08076
3218410,dsgdb9nsd_093441,13,2,1JHC,84.8646
3218411,dsgdb9nsd_093441,13,3,2JHN,0.088887
3218412,dsgdb9nsd_093441,13,4,3JHC,-0.22792600000000002
3218413,dsgdb9nsd_093441,13,7,3JHC,1.16114
3218414,dsgdb9nsd_093441,13,14,2JHH,-9.74973
3218415,dsgdb9nsd_093441,13,15,3JHH,-0.711124
3218416,dsgdb9nsd_093441,14,0,3JHC,3.8012699999999997
3218417,dsgdb9nsd_093441,14,1,2JHC,-2.6561
3218418,dsgdb9nsd_093441,14,2,1JHC,89.2148
3218419,dsgdb9nsd_093441,14,3,2JHN,0.268496
3218420,dsgdb9nsd_093441,14,4,3JHC,7.496589999999999
3218421,dsgdb9nsd_093441,14,7,3JHC,7.23172
3218422,dsgdb9nsd_093441,14,15,3JHH,3.8930800000000003
3218423,dsgdb9nsd_093441,15,1,3JHC,2.67639
3218424,dsgdb9nsd_093441,15,2,2JHC,5.53054
3218425,dsgdb9nsd_093441,15,3,1JHN,59.1792
3218426,dsgdb9nsd_093441,15,4,2JHC,2.2738
3218427,dsgdb9nsd_093441,16,1,3JHC,9.65904
3218428,dsgdb9nsd_093441,16,7,2JHC,-12.6101
3218429,dsgdb9nsd_093441,16,8,1JHN,33.8022
3222013,dsgdb9nsd_093543,9,0,1JHC,85.1022
3222014,dsgdb9nsd_093543,9,1,2JHC,-3.15416
3222015,dsgdb9nsd_093543,9,2,3JHC,3.78156
3222016,dsgdb9nsd_093543,9,8,3JHN,0.645702
3222017,dsgdb9nsd_093543,9,10,2JHH,-10.6805
3222018,dsgdb9nsd_093543,9,11,2JHH,-12.1034
3222019,dsgdb9nsd_093543,9,12,3JHH,11.5112
3222020,dsgdb9nsd_093543,10,0,1JHC,80.0328
3222021,dsgdb9nsd_093543,10,1,2JHC,1.35391
3222022,dsgdb9nsd_093543,10,2,3JHC,1.0754299999999999
3222023,dsgdb9nsd_093543,10,8,3JHN,4.8735800000000005
3222024,dsgdb9nsd_093543,10,11,2JHH,-11.1262
3222025,dsgdb9nsd_093543,10,12,3JHH,3.3052699999999997
3222026,dsgdb9nsd_093543,11,0,1JHC,86.7054
3222027,dsgdb9nsd_093543,11,1,2JHC,-3.3685199999999997
3222028,dsgdb9nsd_093543,11,2,3JHC,10.7966
3222029,dsgdb9nsd_093543,11,8,3JHN,1.05362
3222030,dsgdb9nsd_093543,11,12,3JHH,3.3546
3222031,dsgdb9nsd_093543,12,0,2JHC,-2.56628
3222032,dsgdb9nsd_093543,12,1,1JHC,86.3704
3222033,dsgdb9nsd_093543,12,2,2JHC,-2.05368
3222034,dsgdb9nsd_093543,12,3,3JHN,0.97546
3222035,dsgdb9nsd_093543,12,7,3JHC,4.784669999999999
3222036,dsgdb9nsd_093543,12,8,2JHN,-0.041199
3222037,dsgdb9nsd_093543,12,13,3JHH,2.73552
3222038,dsgdb9nsd_093543,12,14,3JHH,7.6762
3222039,dsgdb9nsd_093543,13,0,3JHC,1.2298799999999999
3222040,dsgdb9nsd_093543,13,1,2JHC,-0.6113350000000001
3222041,dsgdb9nsd_093543,13,2,1JHC,82.3049
3222042,dsgdb9nsd_093543,13,3,2JHN,0.050617
3222043,dsgdb9nsd_093543,13,4,3JHC,10.9702
3222044,dsgdb9nsd_093543,13,8,3JHN,0.5908909999999999
3222045,dsgdb9nsd_093543,13,14,2JHH,-12.289000000000001
3222046,dsgdb9nsd_093543,13,15,3JHH,6.375319999999999
3222047,dsgdb9nsd_093543,14,0,3JHC,1.02459
3222048,dsgdb9nsd_093543,14,1,2JHC,0.130051
3222049,dsgdb9nsd_093543,14,2,1JHC,89.8113
3222050,dsgdb9nsd_093543,14,3,2JHN,-0.236565
3222051,dsgdb9nsd_093543,14,4,3JHC,2.19522
3222052,dsgdb9nsd_093543,14,8,3JHN,0.620135
3222053,dsgdb9nsd_093543,14,15,3JHH,1.15602
3222054,dsgdb9nsd_093543,15,1,3JHC,2.1794700000000002
3222055,dsgdb9nsd_093543,15,2,2JHC,5.52915
3222056,dsgdb9nsd_093543,15,3,1JHN,57.7344
3222057,dsgdb9nsd_093543,15,4,2JHC,1.78499
3222058,dsgdb9nsd_093543,16,1,3JHC,9.65739
3222059,dsgdb9nsd_093543,16,4,3JHC,8.44592
3222060,dsgdb9nsd_093543,16,7,1JHC,143.431
3222061,dsgdb9nsd_093543,16,8,2JHN,14.1578
3224412,dsgdb9nsd_093609,9,0,1JHC,84.7694
3224413,dsgdb9nsd_093609,9,1,2JHC,-1.1542700000000001
3224414,dsgdb9nsd_093609,9,2,3JHC,3.18486
3224415,dsgdb9nsd_093609,9,7,3JHC,1.32466
3224416,dsgdb9nsd_093609,9,10,2JHH,-11.0423
3224417,dsgdb9nsd_093609,9,11,2JHH,-12.0896
3224418,dsgdb9nsd_093609,9,12,3JHH,10.8206
3224419,dsgdb9nsd_093609,10,0,1JHC,82.7035
3224420,dsgdb9nsd_093609,10,1,2JHC,-1.81535
3224421,dsgdb9nsd_093609,10,2,3JHC,0.559732
3224422,dsgdb9nsd_093609,10,7,3JHC,8.53646
3224423,dsgdb9nsd_093609,10,11,2JHH,-11.4519
3224424,dsgdb9nsd_093609,10,12,3JHH,5.32493
3224425,dsgdb9nsd_093609,11,0,1JHC,87.0331
3224426,dsgdb9nsd_093609,11,1,2JHC,-2.65212
3224427,dsgdb9nsd_093609,11,2,3JHC,9.61518
3224428,dsgdb9nsd_093609,11,7,3JHC,1.4924899999999999
3224429,dsgdb9nsd_093609,11,12,3JHH,2.39534
3224430,dsgdb9nsd_093609,12,0,2JHC,-3.1301200000000002
3224431,dsgdb9nsd_093609,12,1,1JHC,79.0164
3224432,dsgdb9nsd_093609,12,2,2JHC,-1.3905399999999999
3224433,dsgdb9nsd_093609,12,3,3JHN,-0.140903
3224434,dsgdb9nsd_093609,12,4,3JHC,-0.8730950000000001
3224435,dsgdb9nsd_093609,12,7,2JHC,-4.73473
3224436,dsgdb9nsd_093609,12,13,3JHH,7.381869999999999
3224437,dsgdb9nsd_093609,12,14,3JHH,8.61825
3224438,dsgdb9nsd_093609,13,0,3JHC,0.369651
3224439,dsgdb9nsd_093609,13,1,2JHC,0.543949
3224440,dsgdb9nsd_093609,13,2,1JHC,85.1754
3224441,dsgdb9nsd_093609,13,3,2JHN,1.33
3224442,dsgdb9nsd_093609,13,4,3JHC,4.24902
3224443,dsgdb9nsd_093609,13,7,3JHC,7.07257
3224444,dsgdb9nsd_093609,13,14,2JHH,-11.2336
3224445,dsgdb9nsd_093609,13,15,3JHH,5.288469999999999
3224446,dsgdb9nsd_093609,14,0,3JHC,3.9559800000000003
3224447,dsgdb9nsd_093609,14,1,2JHC,1.14739
3224448,dsgdb9nsd_093609,14,2,1JHC,94.6268
3224449,dsgdb9nsd_093609,14,3,2JHN,3.2471099999999997
3224450,dsgdb9nsd_093609,14,4,3JHC,0.383758
3224451,dsgdb9nsd_093609,14,7,3JHC,0.704728
3224452,dsgdb9nsd_093609,14,15,3JHH,11.7427
3224453,dsgdb9nsd_093609,15,1,3JHC,0.12678499999999998
3224454,dsgdb9nsd_093609,15,2,2JHC,0.095818
3224455,dsgdb9nsd_093609,15,3,1JHN,38.9375
3224456,dsgdb9nsd_093609,15,4,2JHC,1.22865
3224457,dsgdb9nsd_093609,15,5,3JHC,9.533389999999999
3224458,dsgdb9nsd_093609,15,7,3JHC,-0.963501
3224459,dsgdb9nsd_093609,15,16,3JHH,7.049180000000001
3224460,dsgdb9nsd_093609,16,1,3JHC,1.38828
3224461,dsgdb9nsd_093609,16,2,3JHC,6.056
3224462,dsgdb9nsd_093609,16,3,2JHN,0.62378
3224463,dsgdb9nsd_093609,16,4,1JHC,90.0281
3224464,dsgdb9nsd_093609,16,5,2JHC,-11.0904
3224465,dsgdb9nsd_093609,16,6,3JHC,4.1717
3224466,dsgdb9nsd_093609,16,7,2JHC,-3.8088800000000003
3224467,dsgdb9nsd_093609,17,4,3JHC,2.3972900000000004
3224468,dsgdb9nsd_093609,17,5,2JHC,18.6316
3224469,dsgdb9nsd_093609,17,6,1JHC,197.63099999999997
3233137,dsgdb9nsd_093814,9,0,1JHC,86.5345
3233138,dsgdb9nsd_093814,9,1,2JHN,1.74517
3233139,dsgdb9nsd_093814,9,2,3JHC,10.8387
3233140,dsgdb9nsd_093814,9,8,3JHC,1.71862
3233141,dsgdb9nsd_093814,9,10,2JHH,-11.9777
3233142,dsgdb9nsd_093814,9,11,2JHH,-9.643089999999999
3233143,dsgdb9nsd_093814,10,0,1JHC,84.1822
3233144,dsgdb9nsd_093814,10,1,2JHN,1.7426
3233145,dsgdb9nsd_093814,10,2,3JHC,1.88345
3233146,dsgdb9nsd_093814,10,8,3JHC,9.85009
3233147,dsgdb9nsd_093814,10,11,2JHH,-9.018510000000001
3233148,dsgdb9nsd_093814,11,0,1JHC,89.6034
3233149,dsgdb9nsd_093814,11,1,2JHN,-0.066781
3233150,dsgdb9nsd_093814,11,2,3JHC,2.94699
3233151,dsgdb9nsd_093814,11,8,3JHC,2.8278
3233152,dsgdb9nsd_093814,12,0,3JHC,1.1901899999999999
3233153,dsgdb9nsd_093814,12,1,2JHN,-0.004801
3233154,dsgdb9nsd_093814,12,2,1JHC,87.9196
3233155,dsgdb9nsd_093814,12,3,2JHC,-0.373771
3233156,dsgdb9nsd_093814,12,4,3JHN,0.345483
3233157,dsgdb9nsd_093814,12,8,3JHC,4.64116
3233158,dsgdb9nsd_093814,12,13,2JHH,-9.839210000000001
3233159,dsgdb9nsd_093814,12,14,3JHH,3.38542
3233160,dsgdb9nsd_093814,12,15,3JHH,9.661389999999999
3233161,dsgdb9nsd_093814,13,0,3JHC,2.99031
3233162,dsgdb9nsd_093814,13,1,2JHN,0.957367
3233163,dsgdb9nsd_093814,13,2,1JHC,83.1953
3233164,dsgdb9nsd_093814,13,3,2JHC,-0.345574
3233165,dsgdb9nsd_093814,13,4,3JHN,2.8530900000000003
3233166,dsgdb9nsd_093814,13,8,3JHC,6.99816
3233167,dsgdb9nsd_093814,13,14,3JHH,1.56829
3233168,dsgdb9nsd_093814,13,15,3JHH,4.0687
3233169,dsgdb9nsd_093814,14,1,3JHN,3.8964800000000004
3233170,dsgdb9nsd_093814,14,2,2JHC,-0.657852
3233171,dsgdb9nsd_093814,14,3,1JHC,86.0267
3233172,dsgdb9nsd_093814,14,4,2JHN,-0.06244299999999999
3233173,dsgdb9nsd_093814,14,5,3JHC,2.79642
3233174,dsgdb9nsd_093814,14,6,3JHC,4.16931
3233175,dsgdb9nsd_093814,14,15,2JHH,-9.60902
3233176,dsgdb9nsd_093814,15,1,3JHN,0.528442
3233177,dsgdb9nsd_093814,15,2,2JHC,-1.56905
3233178,dsgdb9nsd_093814,15,3,1JHC,89.4268
3233179,dsgdb9nsd_093814,15,4,2JHN,0.046727
3233180,dsgdb9nsd_093814,15,5,3JHC,0.123485
3233181,dsgdb9nsd_093814,15,6,3JHC,0.52495
3233182,dsgdb9nsd_093814,16,3,3JHC,1.6700599999999999
3233183,dsgdb9nsd_093814,16,4,2JHN,-0.07370399999999999
3233184,dsgdb9nsd_093814,16,5,1JHC,85.7344
3233185,dsgdb9nsd_093814,16,6,3JHC,1.48015
3233186,dsgdb9nsd_093814,16,17,2JHH,-11.5278
3233187,dsgdb9nsd_093814,16,18,2JHH,-9.60961
3233188,dsgdb9nsd_093814,17,3,3JHC,7.3761399999999995
3233189,dsgdb9nsd_093814,17,4,2JHN,-0.668652
3233190,dsgdb9nsd_093814,17,5,1JHC,94.28200000000001
3233191,dsgdb9nsd_093814,17,6,3JHC,3.64371
3233192,dsgdb9nsd_093814,17,18,2JHH,-11.2129
3233193,dsgdb9nsd_093814,18,3,3JHC,1.1061299999999998
3233194,dsgdb9nsd_093814,18,4,2JHN,0.652963
3233195,dsgdb9nsd_093814,18,5,1JHC,85.0811
3233196,dsgdb9nsd_093814,18,6,3JHC,3.24503
3233197,dsgdb9nsd_093814,19,0,3JHC,0.695603
3233198,dsgdb9nsd_093814,19,1,2JHN,2.8705
3233199,dsgdb9nsd_093814,19,2,3JHC,7.2115
3233200,dsgdb9nsd_093814,19,4,3JHN,0.37754
3233201,dsgdb9nsd_093814,19,6,2JHC,-5.03141
3233202,dsgdb9nsd_093814,19,8,1JHC,90.6328
3233203,dsgdb9nsd_093814,19,20,2JHH,-14.280999999999999
3233204,dsgdb9nsd_093814,20,0,3JHC,4.196969999999999
3233205,dsgdb9nsd_093814,20,1,2JHN,0.5163310000000001
3233206,dsgdb9nsd_093814,20,2,3JHC,2.09504
3233207,dsgdb9nsd_093814,20,4,3JHN,-0.033106000000000003
3233208,dsgdb9nsd_093814,20,6,2JHC,-3.9441699999999997
3233209,dsgdb9nsd_093814,20,8,1JHC,88.34899999999999
3233210,dsgdb9nsd_093815,9,1,2JHC,-1.29314
3233211,dsgdb9nsd_093815,9,2,3JHC,7.70973
3233212,dsgdb9nsd_093815,9,8,3JHC,0.376981
3233213,dsgdb9nsd_093815,9,10,3JHH,1.8433700000000002
3233214,dsgdb9nsd_093815,10,1,1JHC,87.7569
3233215,dsgdb9nsd_093815,10,2,2JHC,0.470973
3233216,dsgdb9nsd_093815,10,3,3JHC,1.12834
3233217,dsgdb9nsd_093815,10,6,3JHC,0.552024
3233218,dsgdb9nsd_093815,10,8,2JHC,5.24579
3233219,dsgdb9nsd_093815,10,11,3JHH,4.053730000000001
3233220,dsgdb9nsd_093815,10,12,3JHH,9.22745
3233221,dsgdb9nsd_093815,10,17,3JHH,8.85153
3233222,dsgdb9nsd_093815,10,18,3JHH,4.075080000000001
3233223,dsgdb9nsd_093815,11,1,2JHC,-3.20553
3233224,dsgdb9nsd_093815,11,2,1JHC,82.1395
3233225,dsgdb9nsd_093815,11,3,2JHC,-0.832982
3233226,dsgdb9nsd_093815,11,4,3JHC,5.68208
3233227,dsgdb9nsd_093815,11,8,3JHC,5.93381
3233228,dsgdb9nsd_093815,11,12,2JHH,-11.3875
3233229,dsgdb9nsd_093815,11,13,3JHH,3.7918199999999995
3233230,dsgdb9nsd_093815,11,14,3JHH,2.60113
3233231,dsgdb9nsd_093815,12,1,2JHC,-3.68335
3233232,dsgdb9nsd_093815,12,2,1JHC,87.1703
3233233,dsgdb9nsd_093815,12,3,2JHC,-2.09911
3233234,dsgdb9nsd_093815,12,4,3JHC,1.8728599999999997
3233235,dsgdb9nsd_093815,12,8,3JHC,2.7955400000000004
3233236,dsgdb9nsd_093815,12,13,3JHH,11.9042
3233237,dsgdb9nsd_093815,12,14,3JHH,3.7934699999999997
3233238,dsgdb9nsd_093815,13,1,3JHC,2.29505
3233239,dsgdb9nsd_093815,13,2,2JHC,-1.6280000000000001
3233240,dsgdb9nsd_093815,13,3,1JHC,78.5621
3233241,dsgdb9nsd_093815,13,4,2JHC,4.19027
3233242,dsgdb9nsd_093815,13,6,3JHC,0.370796
3233243,dsgdb9nsd_093815,13,14,2JHH,-12.5466
3233244,dsgdb9nsd_093815,13,15,3JHH,2.63519
3233245,dsgdb9nsd_093815,14,1,3JHC,9.94394
3233246,dsgdb9nsd_093815,14,2,2JHC,-1.0304799999999998
3233247,dsgdb9nsd_093815,14,3,1JHC,83.2234
3233248,dsgdb9nsd_093815,14,4,2JHC,-4.04357
3233249,dsgdb9nsd_093815,14,6,3JHC,6.6135399999999995
3233250,dsgdb9nsd_093815,14,15,3JHH,3.03233
3233251,dsgdb9nsd_093815,15,2,3JHC,4.7647
3233252,dsgdb9nsd_093815,15,3,2JHC,0.32364899999999996
3233253,dsgdb9nsd_093815,15,4,1JHC,91.6415
3233254,dsgdb9nsd_093815,15,6,2JHC,-1.61589
3233255,dsgdb9nsd_093815,15,8,3JHC,1.6886
